id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
5417,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,plastic,1.5lt,1.33,26449
5418,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,can,330ml,0.61,23468
5419,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,glass,500ml,0.69,36593
5420,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,can,330ml,0.39,32515
5421,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,glass,500ml,1.02,17770
5422,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,plastic,1.5lt,1.78,14977
5423,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,can,330ml,0.5,26760
5424,31/01/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,glass,500ml,1.57,12221
5425,31/01/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,can,330ml,0.8,21309
5426,31/01/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,glass,500ml,1.08,26063
5427,31/01/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.19,21516
5428,31/01/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,plastic,1.5lt,1.71,33003
5429,31/01/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,can,330ml,0.58,38064
5430,31/01/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,glass,500ml,0.66,51523
5431,31/01/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,can,330ml,0.37,45373
5432,31/01/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,glass,500ml,0.91,28556
5433,31/01/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,plastic,1.5lt,2.05,18090
5434,31/01/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,can,330ml,0.55,30448
5435,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,glass,500ml,1.58,10936
5436,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,plastic,1.5lt,3.84,8547
5437,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.62,23128
5438,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,glass,500ml,1.08,22654
5439,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,1.75,23882
5440,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,can,330ml,0.86,16510
5441,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,plastic,1.5lt,2.08,16579
5442,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,glass,500ml,0.81,20181
5443,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,plastic,1.5lt,1.03,35118
5444,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,can,330ml,0.39,34092
5445,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.69,36282
5446,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,plastic,1.5lt,2.55,10707
5447,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,can,330ml,0.59,23190
5448,31/01/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.51,7100
5449,31/01/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,plastic,1.5lt,4.01,4678
5450,31/01/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,can,330ml,0.98,6232
5451,31/01/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,glass,500ml,1.23,12842
5452,31/01/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,plastic,1.5lt,2.95,8830
5453,31/01/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,can,330ml,0.64,16380
5454,31/01/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,glass,500ml,1.01,14517
5455,31/01/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.63,6057
5456,31/01/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,,330ml,0.48,23044
5457,31/01/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,glass,500ml,0.78,13600
5458,31/01/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,can,330ml,0.42,14966
5459,31/01/17,Athens,37.96245,,665871,shop_3,lemon-boost,plastic,1.5lt,2.61,7004
5460,31/01/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,can,330ml,0.74,9333
5461,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,plastic,1.5lt,2.89,6254
5462,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,can,330ml,0.94,10583
5463,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,glass,500ml,1.09,16344
5464,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.7,11190
5465,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,can,330ml,0.51,22169
5466,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,glass,500ml,0.85,20422
5467,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,plastic,1.5lt,1.17,21673
5468,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,can,330ml,0.38,39887
5469,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,glass,500ml,0.64,28621
5470,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,plastic,1.5lt,1.58,12035
5471,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,plastic,1.5lt,2.06,11389
5472,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,can,330ml,0.69,13027
5473,31/01/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,glass,500ml,0.75,31975
5474,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,can,330ml,0.53,33439
5475,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,plastic,1.5lt,1.05,32674
5476,31/01/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,can,330ml,0.53,36372
5477,31/01/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,plastic,1.5lt,2.08,18265
5478,31/01/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,can,330ml,0.36,27956
5479,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.29,14286
5480,31/01/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,glass,500ml,0.88,16049
5481,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,glass,500ml,1.68,6153
5482,31/01/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,glass,500ml,0.82,39171
5483,31/01/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,plastic,1.5lt,0.91,43831
5484,31/01/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,can,330ml,0.52,22270
5485,31/01/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,glass,500ml,0.91,25175
5486,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,can,330ml,0.27,46053
5487,31/01/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,glass,500ml,0.98,14760
5488,31/01/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,glass,500ml,0.91,27331
5489,31/01/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,plastic,1.5lt,1.4,12555
5490,28/02/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.78,4708
5491,28/02/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,plastic,1.5lt,2.63,8563
5492,28/02/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,can,330ml,0.64,12869
5493,28/02/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,glass,500ml,0.8,18233
5494,28/02/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,can,330ml,0.74,18144
5495,28/02/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,glass,500ml,0.75,24057
5496,28/02/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.28,19038
5497,28/02/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,can,330ml,0.39,31169
5498,28/02/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,glass,500ml,0.76,14414
5499,28/02/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,plastic,1.5lt,1.56,7113
5500,28/02/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,glass,500ml,0.81,16814
5501,28/02/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,plastic,1.5lt,1.9,9766
5502,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.1,13630
5503,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,plastic,1.5lt,2.82,8939
5504,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,can,330ml,0.97,7425
5505,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,glass,500ml,1.12,15359
5506,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,plastic,1.5lt,2.85,8422
5507,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,can,330ml,0.85,14346
5508,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,glass,500ml,1.21,6435
5509,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,plastic,1.5lt,0.69,28999
5510,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,can,330ml,0.5,32193
5511,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,glass,500ml,0.75,20119
5512,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,plastic,1.5lt,0.82,31517
5513,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,can,330ml,0.34,33879
5514,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,glass,500ml,1.27,8579
5515,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,plastic,1.5lt,2.89,5879
5516,28/02/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,can,330ml,0.47,24297
5517,28/02/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,glass,500ml,1.6,12068
5518,28/02/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,plastic,1.5lt,3.07,10991
5519,28/02/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,can,330ml,0.76,15032
5520,28/02/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,glass,500ml,1.15,21282
5521,28/02/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.94,13177
5522,28/02/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,can,330ml,0.63,32273
5523,28/02/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,plastic,1.5lt,0.94,38214
5524,28/02/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,can,330ml,0.63,23166
5525,28/02/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,glass,500ml,0.65,48715
5526,28/02/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,can,330ml,0.34,53037
5527,28/02/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,glass,500ml,0.97,23281
5528,28/02/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,plastic,1.5lt,2.82,9722
5529,28/02/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,can,330ml,0.51,26002
5530,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,glass,500ml,1.57,8429
5531,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,plastic,1.5lt,3.93,6184
5532,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,1.11,6479
5533,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,glass,500ml,0.56,25398
5534,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,2.16,16878
5535,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,can,330ml,0.55,28422
5536,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,glass,500ml,1.02,19788
5537,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,can,330ml,0.42,33577
5538,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,glass,500ml,0.65,29058
5539,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,plastic,1.5lt,1.24,19884
5540,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,1.27,11481
5541,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,plastic,1.5lt,2.5,9398
5542,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,can,330ml,0.57,21353
5543,28/02/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,0.96,10394
5544,28/02/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,plastic,1.5lt,4.11,3010
5545,28/02/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,can,330ml,0.79,8632
5546,28/02/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,glass,500ml,0.96,12336
5547,28/02/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,can,330ml,0.69,14487
5548,28/02/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,glass,500ml,1.11,9611
5549,28/02/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,can,330ml,0.51,17118
5550,28/02/17,Athens,,,665871,shop_3,gazoza,glass,500ml,0.84,8433
5551,28/02/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,plastic,1.5lt,1.15,11506
5552,28/02/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,can,330ml,0.71,8186
5553,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,glass,500ml,1.65,6637
5554,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,glass,500ml,0.51,24993
5555,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.32,12410
5556,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,can,330ml,0.71,17812
5557,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,plastic,1.5lt,2.38,7214
5558,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,can,330ml,0.67,11163
5559,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,glass,500ml,0.79,12461
5560,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,plastic,1.5lt,1.14,13550
5561,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,glass,500ml,1.21,7261
5562,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,plastic,1.5lt,1.65,13581
5563,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,can,330ml,0.52,14067
5564,28/02/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,can,330ml,0.51,21533
5565,28/02/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,glass,500ml,0.8,39373
5566,28/02/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,can,330ml,0.38,25024
5567,28/02/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,glass,500ml,1.12,7018
5568,28/02/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,plastic,1.5lt,1.46,15298
5569,28/02/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,1.95,10375
5570,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,can,330ml,0.76,8104
5571,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,glass,500ml,0.79,18633
5572,28/02/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,plastic,1.5lt,3.49,7114
5573,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,can,330ml,0.39,21147
5574,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,plastic,1.5lt,2.08,17014
5575,28/02/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,can,330ml,0.38,19752
5576,28/02/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,plastic,1.5lt,1.35,11496
5577,28/02/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,plastic,1.5lt,0.63,21480
5578,28/02/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,plastic,1.5lt,1.35,20054
5579,28/02/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,can,330ml,0.39,28989
5580,31/03/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.07,18118
5581,31/03/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,plastic,1.5lt,4.54,5909
5582,31/03/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,can,330ml,0.64,16806
5583,31/03/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,glass,500ml,0.55,37958
5584,31/03/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,plastic,1.5lt,2.1,20732
5585,31/03/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,can,,0.46,32284
5586,31/03/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,glass,500ml,0.67,42758
5587,31/03/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,can,330ml,0.53,34691
5588,31/03/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,glass,500ml,0.78,24310
5589,31/03/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,glass,500ml,1.12,14531
5590,31/03/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,plastic,1.5lt,2.14,14048
5591,31/03/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,can,330ml,0.71,15076
5592,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.7,8945
5593,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,plastic,1.5lt,2.87,11986
5594,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,can,330ml,0.68,21546
5595,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,glass,500ml,0.65,36509
5596,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,plastic,1.5lt,2.71,17386
5597,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,glass,500ml,1.08,24136
5598,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,plastic,1.5lt,1.66,27739
5599,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,orange-power,can,330ml,0.43,52508
5600,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,glass,500ml,0.63,49679
5601,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,plastic,1.5lt,0.81,38246
5602,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,glass,500ml,0.83,26762
5603,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,plastic,1.5lt,2.56,12620
5604,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,lemon-boost,can,330ml,0.76,15245
5605,31/03/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,glass,500ml,1.15,24587
5606,31/03/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,plastic,1.5lt,2.44,17529
5607,31/03/17,Patra,38.24444,21.73444,168501,shop_6,kinder-cola,can,330ml,0.79,23234
5608,31/03/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,glass,500ml,1.21,37878
5609,31/03/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,plastic,1.5lt,2.35,25732
5610,31/03/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,glass,500ml,0.95,34707
5611,31/03/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,can,330ml,0.52,52555
5612,31/03/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,glass,500ml,0.69,50193
5613,31/03/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,plastic,1.5lt,1.08,40958
5614,31/03/17,Patra,38.24444,21.73444,168501,shop_6,gazoza,can,330ml,0.41,50154
5615,31/03/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,glass,500ml,1.08,25656
5616,31/03/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,plastic,1.5lt,2.38,19480
5617,31/03/17,Patra,38.24444,21.73444,168501,shop_6,lemon-boost,can,330ml,0.41,46575
5618,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,glass,500ml,1.34,16946
5619,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,can,330ml,0.61,23621
5620,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,glass,500ml,1.06,33213
5621,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,plastic,1.5lt,3.55,15138
5622,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,adult-cola,can,330ml,0.67,29922
5623,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,glass,500ml,1.14,24451
5624,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,plastic,1.5lt,1.6,28613
5625,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,orange-power,can,330ml,0.6,31266
5626,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,glass,500ml,0.68,47726
5627,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,can,330ml,0.37,50454
5628,31/03/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,glass,500ml,1.29,11311
5629,31/03/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,can,330ml,1.02,7921
5630,31/03/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,glass,500ml,1.29,13988
5631,31/03/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,plastic,1.5lt,2.45,12424
5632,31/03/17,Athens,37.96245,23.68708,665871,shop_3,adult-cola,can,330ml,0.74,17185
5633,31/03/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,glass,500ml,1.09,14492
5634,31/03/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,can,330ml,0.59,18747
5635,31/03/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,plastic,1.5lt,1.41,14419
5636,31/03/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,can,330ml,0.47,16072
5637,31/03/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,glass,500ml,0.97,16359
5638,31/03/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,plastic,1.5lt,2.85,7011
5639,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,glass,500ml,1.69,7163
5640,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,plastic,1.5lt,3.76,7401
5641,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,kinder-cola,can,330ml,0.9,13579
5642,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,glass,500ml,0.82,25086
5643,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,glass,500ml,0.9,28452
5644,31/03/17,Larisa,,22.41761,144302,shop_5,orange-power,plastic,1.5lt,1.79,15888
5645,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,orange-power,can,330ml,0.48,32754
5646,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,glass,500ml,0.66,34671
5647,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,plastic,1.5lt,1.42,16088
5648,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,glass,500ml,0.75,19407
5649,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,plastic,1.5lt,3.22,5271
5650,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,lemon-boost,can,330ml,0.82,10165
5651,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,glass,500ml,0.91,31115
5652,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,can,330ml,0.88,12314
5653,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,can,330ml,0.53,25870
5654,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,adult-cola,can,330ml,0.7,24038
5655,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,gazoza,plastic,1.5lt,1.37,25766
5656,31/03/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,can,330ml,0.35,42999
5657,31/03/17,Patra,38.24444,21.73444,168501,shop_6,orange-power,plastic,1.5lt,1.99,31212
5658,31/03/17,Athens,37.96245,23.68708,665871,shop_3,kinder-cola,plastic,1.5lt,2.55,8814
5659,31/03/17,Patra,38.24444,21.73444,168501,shop_6,adult-cola,can,330ml,0.5,55222
5660,31/03/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,plastic,1.5lt,1.15,27804
5661,31/03/17,Athens,37.96245,23.68708,665871,shop_3,gazoza,glass,500ml,0.78,18170
5662,31/03/17,Athens,37.96245,23.68708,665871,shop_3,lemon-boost,can,330ml,0.49,20720
5663,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,gazoza,can,330ml,0.35,37843
5664,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,kinder-cola,plastic,1.5lt,3.25,11330
5665,31/03/17,Irakleion,35.32787,25.14341,138200,shop_2,gazoza,can,330ml,0.35,51981
5666,31/03/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,plastic,1.5lt,1.89,23959
5667,31/03/17,Larisa,39.63689,22.41761,144302,shop_5,adult-cola,plastic,1.5lt,2.44,14402
5668,31/03/17,Thessaloniki,40.64361,22.93086,353001,shop_4,lemon-boost,plastic,1.5lt,2.85,11585
5669,31/03/17,Athens,37.96245,23.68708,665871,shop_3,orange-power,plastic,1.5lt,2.35,11917
5670,30/04/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,glass,500ml,1.4,13101
5671,30/04/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,plastic,1.5lt,3.55,10557
5672,30/04/17,Athens,37.97945,23.71622,665871,shop_1,kinder-cola,can,330ml,0.53,23325
5673,30/04/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,plastic,1.5lt,2.87,15964
5674,30/04/17,Athens,37.97945,23.71622,665871,shop_1,adult-cola,can,330ml,0.73,25809
5675,30/04/17,Athens,37.97945,23.71622,665871,shop_1,orange-power,glass,500ml,0.95,33691
5676,30/04/17,Athens,37.97945,23.71622,665871,shop_1,gazoza,plastic,1.5lt,1.22,28401
5677,30/04/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,glass,500ml,0.62,31513
5678,30/04/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,plastic,1.5lt,1.6,16593
5679,30/04/17,Athens,37.97945,23.71622,665871,shop_1,lemon-boost,can,330ml,0.55,31032
5680,30/04/17,Irakleion,35.32787,25.14341,138200,shop_2,kinder-cola,glass,500ml,1.52,14335
